,yr_built,sqft_lot,sqft_lot15,sqft_living
1000,1908,4590,4590,1830
1001,1967,8853,8750,1560
1002,1977,8320,9800,1730
1003,2005,7214,7266,1930
1004,2012,3677,3677,1422
1005,1917,5000,5000,1380
1006,2001,4203,4798,2430
1007,1987,7091,7773,2610
1008,1996,217800,217800,2000
1009,1949,5000,5000,920
1010,1926,5500,5500,1750
1011,1981,8970,8008,2020
1012,1957,44431,44431,2460
1013,1964,7260,7920,1780
1014,1922,3600,4500,1080
1015,1980,5411,6320,1250
1016,1977,7700,7700,1870
1017,1977,8432,7842,1700
1018,1942,47045,11000,1480
1019,2000,6228,6168,1930
1020,1993,21810,21810,3130
1021,1992,6000,6200,1370
1022,1962,8106,8035,960
1023,1969,7128,7326,1260
1024,1960,7749,5320,1480
1025,1992,9643,7525,1930
1026,1906,5340,4440,870
1027,1953,8400,8400,1300
1028,1990,6930,6861,1490
1029,1947,5484,5347,1380
1030,1945,8190,1567,1190
1031,2008,6552,8841,4250
1032,2003,6045,5200,1920
1033,1950,12522,11200,2080
1034,1981,54160,44374,3220
1035,1967,5854,5000,3680
1036,1962,9600,7800,2070
1037,1995,2200,2190,1480
1038,2003,6921,6339,2000
1039,1999,5259,5461,1560
1040,1949,8961,6798,1600
1041,1976,10500,10500,1940
1042,1920,3000,4200,1540
1043,1950,8860,15375,820
1044,1977,8784,7704,1780
1045,1981,242629,220654,1560
1046,1977,8862,8862,2210
1047,1968,114562,94960,2040
1048,1972,11500,8866,1920
1049,1936,5000,6000,1930
1050,1944,4250,4250,1700
1051,1994,6500,6500,3450
1052,1983,35021,35021,3440
1053,1992,13435,9677,2380
1054,1929,5350,4880,2400
1055,2008,84267,83729,5670
1056,1963,10320,10412,1140
1057,1952,5375,6125,1670
1058,1960,8005,8010,1910
1059,1974,9452,9985,1560
1060,1963,8645,8645,1500
1061,2014,6642,6633,4475
1062,1961,11900,10070,2840
1063,1969,18050,11640,1020
1064,1953,9000,7214,1410
1065,1912,2500,3600,1520
1066,1926,6890,7969,730
1067,1954,6250,6434,1190
1068,1988,8909,8909,1410
1069,1962,57000,25545,1240
1070,1966,9248,8568,2500
1071,1954,9206,6384,1050
1072,1962,8500,8650,2680
1073,1964,16080,10070,2380
1074,1906,4228,4187,1060
1075,1939,41900,8547,2300
1076,1951,7426,7426,2010
1077,1942,5000,5250,1090
1078,1956,5595,5596,2320
1079,1951,7541,6100,1040
1080,1962,8677,8677,1810
1081,1908,12775,11852,1150
1082,1990,11254,11254,2360
1083,1929,3400,4000,1970
1084,1954,28300,27100,2690
1085,1962,4080,4080,2080
1086,1962,4080,4080,2080
1087,1962,9000,9075,1370
1088,1967,9360,10128,3410
1089,1969,11700,11700,1850
1090,1994,12611,9456,3010
1091,2003,3056,3064,1530
1092,1952,21357,17539,2690
1093,1954,7140,6825,2810
1094,1976,7300,7560,1810
1095,2002,3987,3152,1560
1096,1973,9611,9611,1010
1097,1924,1760,2802,1000
1098,2001,1380,1380,990
1099,1942,4222,4785,720
1100,2004,14731,13404,6070
1101,1905,2400,2400,2270
1102,2011,1073,2036,1380
1103,1959,8378,8496,1260
1104,1987,35679,36728,2910
1105,1960,12825,10800,1810
1106,1995,8281,8281,3160
1107,2002,1369,1879,1910
1108,1947,4380,6026,1230
1109,2006,6219,5361,2960
1110,1988,8375,10002,2200
1111,1947,32175,10200,1270
1112,1992,12843,9383,2540
1113,1988,9273,7632,3030
1114,1957,8835,8580,1520
1115,1997,7800,7800,1560
1116,1907,4560,4560,970
1117,2005,14648,7882,3570
1118,1947,7740,7740,1350
1119,2002,10400,4276,3710
1120,1983,8355,7938,1430
1121,1950,8571,8573,940
1122,2004,12250,12250,4300
1123,2006,13470,13709,3990
1124,1910,4000,4000,1380
1125,1963,7865,7865,2020
1126,1944,5670,5040,1480
1127,1910,27007,12632,1190
1128,1959,6300,6300,2550
1129,1959,6300,6300,2550
1130,1953,6332,6337,1500
1131,1963,8250,8250,3000
1132,1967,4250,8865,1690
1133,1994,17832,12369,4390
1134,1985,4100,4400,1560
1135,1977,8624,8031,2940
1136,1941,4100,4100,1130
1137,1987,8437,8500,1020
1138,2004,2550,2550,1310
1139,1989,9487,9898,2570
1140,1942,6867,6842,2020
1141,1906,3240,1260,1680
1142,1962,7700,7700,1770
1143,1994,10970,8416,3190
1144,1962,7950,20037,1440
1145,1956,6000,6360,1150
1146,1994,3658,3739,1860
1147,2003,5203,7474,2430
1148,1906,4000,4000,1940
1149,1966,43377,42882,670
1150,1927,2970,3060,880
1151,1977,14196,12852,1930
1152,1963,7898,13868,3120
1153,1994,6162,7017,1830
1154,1987,40319,40234,3230
1155,1918,3000,4500,700
1156,1961,8580,8580,1010
1157,1961,10061,10061,2460
1158,2003,5000,6137,2230
1159,2003,2865,2582,1570
1160,1977,6600,6600,2390
1161,1950,7749,8680,3460
1162,1987,8620,7350,2400
1163,1966,7500,7500,2940
1164,1999,45517,26788,8010
1165,1959,8400,8639,1570
1166,1967,7500,8000,1520
1167,1971,6440,6532,1070
1168,1943,8313,26289,440
1169,1963,9600,9600,2440
1170,1910,3672,3825,2660
1171,2001,103382,88519,4460
1172,2008,3667,3600,2010
1173,2004,3850,3748,1450
1174,1951,9900,10796,1400
1175,2002,2500,5000,1500
1176,1990,7394,7642,2500
1177,1955,7110,6835,1280
1178,1990,7500,7500,3380
1179,1957,18700,26140,2910
1180,2006,7140,6218,3060
1181,1977,40259,34787,1330
1182,1991,101930,213879,3300
1183,2001,6000,6000,3250
1184,1976,9200,9400,2530
1185,1951,13900,10667,1830
1186,1968,11100,8481,1170
1187,1980,14057,61011,2930
1188,1961,7560,7560,1230
1189,2002,2930,2943,1620
1190,1956,5355,6225,1760
1191,1959,8250,8466,1440
1192,1947,8100,8100,1740
1193,1906,3600,3600,1270
1194,1924,3000,3000,880
1195,1961,8320,7800,2560
1196,1990,4000,4000,1540
1197,1964,17585,7500,1150
1198,1948,8149,8149,770
1199,1980,40202,41056,4610
1200,2003,4597,5000,1850
1201,1961,8400,8400,1840
1202,1913,3800,4000,1490
1203,1913,3800,4000,1490
1204,1952,10125,9769,960
1205,1973,7307,7458,1580
1206,2008,889,1324,1260
1207,1940,6440,4640,1940
1208,1958,7834,7834,2490
1209,1942,27951,14373,2520
1210,1950,5356,5184,1760
1211,2004,7504,6727,4190
1212,1951,4400,4400,1170
1213,2003,4271,3225,1600
1214,1978,27631,13158,2760
1215,1989,8653,6396,2090
1216,1999,3974,4539,2320
1217,1921,7920,7800,4110
1218,1978,17334,17334,770
1219,1982,16105,18615,1410
1220,1994,14401,10653,3660
1221,1972,7210,7210,2180
1222,1960,7520,8400,1110
1223,1998,7417,6443,2280
1224,2013,6180,4635,2820
1225,1972,9600,9110,1570
1226,1968,11935,11935,1200
1227,1970,8288,7200,1710
1228,1969,6320,6360,3000
1229,2002,7845,6977,2800
1230,1989,7261,6789,1640
1231,1979,6840,6365,2030
1232,1998,10155,7205,2530
1233,1960,7420,7420,990
1234,1942,11234,11871,790
1235,1942,11234,11871,790
1236,1984,7763,7483,1800
1237,1961,12940,12600,1650
1238,1938,23625,24640,1980
1239,1974,6350,6350,2340
1240,1999,5423,6453,2790
1241,1963,9569,7333,2800
1242,1955,81892,40089,1840
1243,1966,81549,93825,1350
1244,2005,3841,4922,3030
1245,2008,5000,8500,1980
1246,1996,13609,13609,3690
1247,2001,4426,4000,3732
1248,2005,6852,5912,1510
1249,1921,5000,5000,2000
1250,1977,11410,9165,1760
1251,1958,7566,7520,1270
1252,1965,7030,7964,2620
1253,1976,10165,10165,2630
1254,1978,9000,8400,2270
1255,1912,102366,310582,2410
1256,1999,881,1087,1120
1257,1978,7000,7330,3030
1258,1910,4000,4000,2120
1259,2000,5805,7700,1720
1260,1985,37981,37981,2150
1261,1968,47044,18512,4380
1262,1986,11817,10168,2010
1263,1907,5150,5150,3150
1264,1986,21780,23400,2500
1265,2004,6642,5080,1690
1266,1980,13501,8745,3300
1267,2003,1115,1355,1240
1268,1994,7201,7240,2200
1269,1927,3360,3840,1620
1270,1993,9592,9145,2420
1271,1967,8062,8600,2680
1272,2004,8570,12821,4250
1273,1996,99752,98010,2400
1274,1942,12000,6000,2300
1275,2009,1201,1161,920
1276,1977,18600,14400,2350
1277,2003,7957,7220,2630
1278,1982,4000,4000,2170
1279,2004,4125,4105,1700
1280,2005,4565,5064,2470
1281,1970,17380,18200,1250
1282,2003,14872,12433,3110
1283,1977,8925,8856,1530
1284,1916,6250,6250,960
1285,1972,14110,19350,1240
1286,1957,15349,9250,2440
1287,1967,7875,9720,2320
1288,1981,6561,7241,1580
1289,2006,5797,6119,2963
1290,1984,10290,10150,2470
1291,1947,10176,10176,1370
1292,1984,28717,28717,960
1293,1947,7500,5250,1130
1294,2005,25714,23035,4930
1295,1946,5120,5120,1150
1296,1958,7350,7350,2190
1297,1956,4080,4080,1490
1298,2004,10183,10401,2600
1299,1988,9600,9680,1530
1300,1950,5000,6000,1680
1301,1963,8648,8147,1680
1302,1988,7194,7194,1900
1303,1954,9467,9100,1570
1304,1930,17859,47044,1370
1305,2003,4225,4225,1350
1306,1969,17864,11532,3010
1307,1977,7838,8128,1010
1308,2000,7205,7264,2050
1309,1967,4080,4080,1670
1310,1991,16905,12133,3840
1311,1966,14120,9709,2220
1312,1978,9530,10970,2590
1313,1967,13650,11730,1180
1314,2006,4836,4750,2950
1315,1991,24829,24619,7390
1316,1996,31238,38307,2150
1317,1958,8880,9102,2100
1318,1980,8073,8073,1650
1319,2005,1325,1572,1620
1320,1967,12528,14120,1750
1321,1986,6657,8187,1380
1322,1965,11234,9076,1510
1323,1963,9072,8000,1600
1324,2000,220308,65340,1840
1325,1943,7590,7590,830
1326,2009,1846,3600,1810
1327,1952,7000,7528,910
1328,1905,3360,3600,2120
1329,1977,133729,69696,2510
1330,1974,6936,8661,2100
1331,1987,15000,15000,2690
1332,1968,11870,9600,2430
1333,1936,4800,4800,2452
1334,1920,6000,6000,1550
1335,1999,4556,5606,2080
1336,1916,3870,5850,1290
1337,1903,2530,1795,1850
1338,2006,5000,5237,3370
1339,1987,7506,8015,2730
1340,1968,7800,7344,1300
1341,1993,10257,9327,3040
1342,1929,3600,4000,2440
1343,1969,9000,8000,1720
1344,1909,5167,1626,3230
1345,2008,890,2120,1200
1346,1959,18800,14640,2350
1347,2005,5600,5600,3100
1348,1959,9565,8580,2040
1349,1916,4676,4676,2000
1350,1902,5298,2283,2160
1351,1979,79714,36626,1970
1352,1998,100545,100545,2270
1353,1977,7923,7420,1850
1354,1949,4494,5225,1350
1355,1970,10302,6300,3280
1356,1988,8391,8391,2270
1357,1990,8307,8307,2820
1358,1949,11111,9113,1200
1359,1951,6130,7150,2000
1360,1926,6000,6000,2310
1361,1952,22703,14200,4640
1362,1984,11424,11448,2330
1363,1992,10360,11941,3940
1364,1967,11250,11250,1440
1365,1979,9300,9752,1960
1366,1920,2890,3225,1250
1367,2010,5700,5894,1981
1368,1989,10049,8484,2440
1369,1970,9360,8155,1150
1370,1944,5650,6875,1120
1371,1941,5700,5350,1800
1372,1984,122038,48000,2380
1373,1960,2808,1544,2920
1374,2006,13791,12600,2790
1375,1948,7552,8152,1560
1376,1920,15250,34929,1550
1377,1945,11475,11475,1700
1378,1939,6350,6350,640
1379,1942,10000,8000,2680
1380,1987,8060,4661,1860
1381,1975,8366,7469,1490
1382,2005,5044,5583,2470
1383,1979,8858,8858,2390
1384,1937,6000,5000,1230
1385,1951,10182,9669,2840
1386,1984,9307,11524,2120
1387,1959,14400,14400,1770
1388,2007,4400,4400,2495
1389,1962,14149,24513,1170
1390,1993,7140,7035,2740
1391,1949,5671,5243,1050
1392,1955,5070,6300,1130
1393,1938,6380,6380,880
1394,1999,6172,6075,2403
1395,1984,35040,37263,3410
1396,2003,20041,17268,5320
1397,1955,8250,8360,1900
1398,1961,21650,29680,1810
1399,2006,3900,5580,1200
1400,2000,5950,6406,2060
1401,1994,10122,10175,1250
1402,1942,4662,6050,910
1403,1986,41346,35395,2560
1404,1969,8910,8800,1920
1405,1978,8300,8500,2240
1406,1999,3855,3344,1260
1407,1960,13496,10538,1360
1408,1978,8050,7700,2100
1409,1911,4920,4732,2110
1410,1974,8955,8976,2210
1411,1983,12987,11665,2360
1412,1960,8000,8211,1280
1413,1962,6924,6000,2740
1414,2009,7571,7203,2740
1415,1944,9099,6825,2630
1416,1990,6000,6000,1650
1417,1957,7155,10476,1770
1418,1927,5750,5060,1500
1419,1948,12199,8196,1430
1420,1999,17186,13496,3190
1421,1968,9630,9453,1280
1422,1945,6820,6820,2390
1423,1951,9630,8025,4040
1424,1947,8612,7956,920
1425,1996,10281,7220,2730
1426,1993,73600,33600,1320
1427,1999,4874,4231,2620
1428,1985,80837,38715,3180
1429,2005,4762,5173,2900
1430,1920,6000,8400,1900
1431,1927,5400,5400,1760
1432,1950,4000,4500,760
1433,1936,20000,20000,3710
1434,1950,4944,4944,1530
1435,1929,18900,12400,1990
1436,1976,35000,36150,3830
1437,1954,5600,4958,2040
1438,1965,12220,9000,2170
1439,1974,7330,7191,1620
1440,1950,21399,17559,3600
1441,1967,11599,9760,1470
1442,1900,3000,1266,1760
1443,1974,13100,10650,2230
1444,1989,37034,36342,3770
1445,1952,9194,8650,1200
1446,2004,6294,5735,2090
1447,1968,7308,7400,1500
1448,2009,23985,21750,8000
1449,1969,5330,5200,870
1450,1944,6000,7313,1010
1451,1944,6000,7313,1010
1452,1986,7881,7527,1860
1453,1942,5926,5485,1330
1454,1978,11946,12068,1760
1455,1995,4500,6589,1800
1456,1930,2402,4005,1690
1457,1919,2600,5445,660
1458,1939,5300,4800,2400
1459,1989,13031,10204,3020
1460,1910,2555,2555,1500
1461,1924,3840,4800,1560
1462,1959,10620,10620,1090
1463,1905,4284,4284,970
1464,2007,5283,5198,3190
1465,2007,5283,5198,3190
1466,1955,6052,6072,1890
1467,1900,7500,7500,1050
1468,1965,7200,7702,1390
1469,1941,4080,5100,1700
1470,1980,5850,8880,1050
1471,1964,10796,12955,3340
1472,1964,17859,9688,1540
1473,1928,5992,3001,1710
1474,1978,8075,7464,2100
1475,1965,7980,8400,1730
1476,1986,2692,2418,1500
1477,2003,5017,6066,2380
1478,1980,7956,7684,2180
1479,1907,10080,5040,1840
1480,1997,9594,9421,2341
1481,2002,4584,3164,1690
1482,1993,21937,21937,2490
1483,1992,15540,15283,2440
1484,1950,20412,54705,920
1485,1956,8786,8121,1030
1486,1994,5885,6514,2000
1487,2001,9414,8880,4210
1488,1977,9964,9964,1610
1489,1977,35015,36680,1910
1490,2004,5539,5539,2660
1491,1922,4025,5750,820
1492,1988,18250,10027,1730
1493,1979,7490,7490,2360
1494,1956,8040,7000,970
1495,2004,4862,4895,2460
1496,1987,8577,8066,2690
1497,2014,1991,1460,1820
1498,2014,4750,4761,3470
1499,1977,7634,7634,3370
1500,1970,8247,8400,1700
1501,1978,11070,7630,1340
1502,1968,9276,8270,2000
1503,1949,14040,6765,3840
1504,1950,27311,22641,3890
1505,1970,9100,7700,1220
1506,1936,4600,4000,2280
1507,1979,7000,7684,2770
1508,1990,7253,8359,2520
1509,2001,5000,5668,3060
1510,1999,7115,7916,2390
1511,1978,7725,7210,1320
1512,1977,8711,8869,2900
1513,1951,9500,5617,700
1514,1998,9226,8902,2210
1515,1986,7741,8581,2180
1516,2003,4252,2275,2080
1517,1980,35040,21132,2090
1518,1941,5525,5525,1720
1519,1968,40635,40635,2460
1520,1958,14821,15370,1470
1521,1901,3200,2400,1650
1522,1997,9087,8100,1690
1523,1962,8710,11805,970
1524,1972,9095,8000,2030
1525,1984,28563,20301,2540
1526,1983,7475,7230,1570
1527,1967,9242,9316,2580
1528,1966,8712,8712,2090
1529,2003,5608,5608,3260
1530,1990,41263,56568,3830
1531,1908,6150,5381,2130
1532,2013,1200,1760,1690
1533,1974,2067,2067,1780
1534,1947,7560,8650,1620
1535,2008,6105,6368,4210
1536,1998,7095,7140,2980
1537,1977,9000,9000,1490
1538,2000,9825,9900,2110
1539,2002,32670,22651,6563
1540,1956,16800,7276,1510
1541,1946,9425,8430,1830
1542,1948,1820,3056,1230
1543,1947,14135,10318,2180
1544,1961,8872,9106,2220
1545,1962,8400,7920,1730
1546,1968,21312,19210,1990
1547,1980,6760,7416,1540
1548,1944,7200,7200,1100
1549,1912,1480,2342,1640
1550,2001,7213,6800,2590
1551,1972,9333,7701,1450
1552,1992,7793,7793,1180
1553,1975,7575,7650,1820
1554,1968,11523,11362,2360
1555,1972,7250,7302,1120
1556,1994,7364,9161,1646
1557,2004,14599,13591,4210
1558,1976,45302,14100,2480
1559,1952,7080,7200,1590
1560,1919,2620,2719,2130
1561,1967,7965,7350,1650
1562,1979,47044,62829,3090
1563,2002,4000,4000,2180
1564,1947,5750,5625,1800
1565,1983,35000,35000,3720
1566,1961,8560,8470,1100
1567,1987,9362,8125,1530
1568,2005,6100,5176,3010
1569,2008,9473,7833,3500
1570,2006,5250,5250,3100
1571,1962,6778,7531,2000
1572,1965,10372,8109,2290
1573,1967,10070,9964,2400
1574,1999,4957,6367,1850
1575,1988,7650,8515,3680
1576,1959,7473,7912,1060
1577,1959,7473,7912,1060
1578,1903,5500,5701,1610
1579,1940,6000,4000,2330
1580,1950,4800,4800,1210
1581,1925,8890,5203,1530
1582,1979,12000,10120,2270
1583,1930,7220,6380,2590
1584,1953,10572,12752,1850
1585,1933,14750,15100,1500
1586,1990,49091,42387,4740
1587,1951,4189,5608,1710
1588,1972,7598,7598,1920
1589,1954,8138,8139,1150
1590,2004,4721,4356,2320
1591,1950,6000,6180,1420
1592,1988,12956,15360,1550
1593,1921,7200,6825,2920
1594,1945,4200,5000,1620
1595,1950,24773,11740,2300
1596,1989,7140,2374,1070
1597,1913,7123,8128,1790
1598,1985,1962,2182,1510
1599,1914,5800,5800,1340
1600,2004,46748,39683,3350
1601,1993,7746,5099,2500
1602,1952,10664,10140,2350
1603,1987,12918,11036,2550
1604,1968,10454,10183,1320
1605,1926,3881,5000,1270
1606,1972,74052,65775,3480
1607,1986,11625,8488,2820
1608,1955,6900,7683,2110
1609,1981,7224,8447,1100
1610,1931,4000,4000,1920
1611,1978,12236,11360,1890
1612,1991,43733,43548,2530
1613,2005,4630,5151,2550
1614,1926,4160,5000,1550
1615,1998,6600,6600,1760
1616,1963,3600,3600,1270
1617,2006,1655,3001,1250
1618,1961,8438,9450,1620
1619,1942,6322,6720,710
1620,1994,7200,7200,1070
1621,1966,8760,8690,2320
1622,1984,37058,35716,5450
1623,1999,5116,7210,1670
1624,2001,206910,120675,3010
1625,1940,7380,9600,1340
1626,1908,4000,4200,790
1627,2008,3850,4000,3400
1628,1923,6350,6350,1530
1629,1948,7129,8075,930
1630,1973,9800,8250,1540
1631,1984,29078,28353,1990
1632,1984,35722,34798,2300
1633,1968,6000,6000,1220
1634,1956,5650,6554,2380
1635,1968,7200,7275,2020
1636,1966,9646,9488,1890
1637,1985,4903,2735,1330
1638,1959,9844,10150,1490
1639,1998,9600,9600,3550
1640,1962,8996,8270,2040
1641,1963,12573,10700,2380
1642,1985,9969,7974,1780
1643,2004,2807,1875,1650
1644,1974,142803,46609,1510
1645,1941,6240,6240,1100
1646,1978,12626,14592,2190
1647,1912,2275,3750,1760
1648,1966,8786,8664,1800
1649,1949,6380,6380,2000
1650,1960,10723,10723,990
1651,1949,9660,9660,1480
1652,1941,9488,9488,1200
1653,1979,204732,213008,3000
1654,2006,6000,5231,3504
1655,1963,12240,9326,1300
1656,1928,9188,10419,1330
1657,1958,6480,5040,1850
1658,1989,9701,9410,2240
1659,2003,1251,7715,1260
1660,1997,2580,2580,2800
1661,1969,14319,10018,1820
1662,1996,4102,16994,1730
1663,1985,35298,35604,3350
1664,1912,6550,6550,3370
1665,1926,3600,3600,1240
1666,1959,10507,10507,2340
1667,1952,4179,5150,1880
1668,1922,2159,2159,1810
1669,1941,5668,4800,2340
1670,1911,4000,1627,2820
1671,1940,7650,7650,1020
1672,1979,10120,7983,2090
1673,1991,8734,7212,1830
1674,1916,5000,5000,2980
1675,1959,9289,9918,1600
1676,1922,8125,8505,4440
1677,1959,8514,8985,1200
1678,1913,4500,5000,1230
1679,1951,5500,5500,2930
1680,1978,38639,37452,2370
1681,2001,7000,17511,3040
1682,1970,13500,11479,1610
1683,1977,10450,10450,2350
1684,1958,14733,14733,2000
1685,1987,14406,15181,3530
1686,1987,9800,10232,2220
1687,1961,9416,9555,2000
1688,1950,131115,185565,1210
1689,2007,1181,1189,1140
1690,2002,28405,11429,2440
1691,1992,7352,7950,1560
1692,1993,18901,18901,3210
1693,1981,2600,3488,930
1694,2000,1577,1744,1782
1695,1980,46580,54685,1740
1696,1985,36036,44131,3690
1697,1998,18199,33976,2930
1698,1963,8316,8316,1230
1699,1916,7000,7000,2000
1700,1988,7930,7930,1520
1701,1919,3600,4800,1040
1702,1969,5427,5304,1120
1703,1992,360241,209959,3020
1704,1978,8446,8437,1820
1705,1942,56628,8702,1370
1706,1906,2646,4500,3130
1707,1958,8301,8955,1640
1708,2001,9301,8688,2650
1709,2003,6809,7500,2850
1710,1955,16300,16300,1820
1711,1977,7000,7370,1180
1712,1955,14350,9840,1880
1713,1977,12776,11704,1280
1714,2005,5000,6000,3120
1715,2003,4948,4993,2470
1716,1906,4400,4180,1700
1717,1945,3200,4000,1180
1718,1968,10490,8716,2800
1719,1920,1651359,425581,1300
1720,1968,9601,12390,3040
1721,1987,11592,8850,1630
1722,1960,9339,9350,1340
1723,1966,51836,51400,1830
1724,1959,10800,10800,1240
1725,1972,36900,36900,2500
1726,1966,7482,7500,1760
1727,1990,16677,11355,2660
1728,1903,15837,8549,2060
1729,1929,3832,5289,2540
1730,2014,11466,11017,4830
1731,1919,6000,6000,1400
1732,1984,20296,16351,4280
1733,1974,10414,10240,2230
1734,1910,1638,3621,680
1735,2008,3784,4000,2340
1736,1989,14196,13860,2070
1737,1919,4225,4800,1910
1738,1948,4250,5120,950
1739,1979,53898,216928,2910
1740,2000,33981,35230,2930
1741,1990,8967,7852,2610
1742,2004,7180,4793,3880
1743,1986,53392,43129,3320
1744,1905,4800,4800,1940
1745,1978,9800,11000,2510
1746,2003,5608,5608,2660
1747,1952,134489,63823,1710
1748,1912,4520,4560,1320
1749,1947,8153,8199,960
1750,1969,11542,9131,1790
1751,1925,3060,3780,950
1752,1942,5054,5320,2940
1753,2002,1662,2343,930
1754,1991,10615,11576,4570
1755,1952,9000,9500,2370
1756,1998,15119,12045,3430
1757,2003,4750,5655,3540
1758,1984,9314,9314,2240
1759,1968,12138,10052,2710
1760,2014,4975,6653,2660
1761,1955,5022,5182,2540
1762,1968,7665,7903,2210
1763,2015,8250,10000,3570
1764,1997,33460,35250,3450
1765,1968,8364,9630,2330
1766,1901,3250,3250,1690
1767,1967,8414,8414,1030
1768,1923,5618,4000,2560
1769,2002,3000,6000,1950
1770,1907,22863,22863,4370
1771,1999,3904,4000,2350
1772,1969,7210,7560,3160
1773,1990,9103,8090,2430
1774,1953,306848,128066,1340
1775,1979,10168,10318,1010
1776,1981,8755,8710,1770
1777,2003,7136,5765,1210
1778,1969,17533,12798,3330
1779,1940,5400,5400,1240
1780,1900,4620,4400,1250
1781,1985,41656,35104,2960
1782,1994,12252,11876,840
1783,1967,8028,8028,1530
1784,1976,11025,12835,3750
1785,1978,8250,7875,2150
1786,1916,4080,4080,1560
1787,1958,5775,4400,2040
1788,1915,5000,5000,860
1789,1952,7119,7616,1720
1790,1975,8941,7946,2090
1791,1977,10650,10050,2130
1792,1975,11867,11867,1300
1793,1972,15600,17818,1220
1794,1919,4800,3800,2420
1795,1996,156988,71002,2940
1796,1997,7567,8458,2610
1797,1946,7500,14350,1880
1798,1983,6703,7500,2330
1799,1994,3141,3175,2200
1800,1959,7560,7988,1720
1801,1987,10171,13390,2250
